# x1 x2 x3 x4 x5 x6 x7
# 10001 7
# 10001 7
 0.00000000e+00  1.00000000e+00 -0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00 -0.00000000e+00
 5.32000000e-01  3.42953759e-06  3.69979157e-06  1.25277710e-02  3.65273477e+03  3.42953759e-06  9.99953714e-01
 5.36000000e-01  3.11994625e-06  3.69979142e-06  1.13968637e-02  3.65273462e+03  3.11994625e-06  9.99953674e-01
 5.40000000e-01  2.83830236e-06  3.69979117e-06  1.03680456e-02  3.65273437e+03  2.83830236e-06  9.99953606e-01
 5.44000000e-01  2.58208303e-06  3.69979082e-06  9.43210103e-03  3.65273403e+03  2.58208303e-06  9.99953512e-01
 5.48000000e-01  2.34899314e-06  3.69979039e-06  8.58064609e-03  3.65273360e+03  2.34899314e-06  9.99953395e-01
 5.52000000e-01  2.13694476e-06  3.69978988e-06  7.80605371e-03  3.65273310e+03  2.13694476e-06  9.99953257e-01
 5.56000000e-01  1.94403841e-06  3.69978930e-06  7.10138537e-03  3.65273252e+03  1.94403841e-06  9.99953100e-01
 5.60000000e-01  1.76854611e-06  3.69978865e-06  6.46032887e-03  3.65273188e+03  1.76854611e-06  9.99952925e-01
 5.64000000e-01  1.60889585e-06  3.69978795e-06  5.87714184e-03  3.65273119e+03  1.60889585e-06  9.99952735e-01
 5.68000000e-01  1.46365755e-06  3.69978719e-06  5.34660029e-03  3.65273044e+03  1.46365755e-06  9.99952530e-01
 5.72000000e-01  1.33153021e-06  3.69978638e-06  4.86395181e-03  3.65272964e+03  1.33153021e-06  9.99952312e-01
 5.76000000e-01  1.21133027e-06  3.69978553e-06  4.42487299e-03  3.65272880e+03  1.21133027e-06  9.99952082e-01
 5.80000000e-01  1.10198102e-06  3.69978464e-06  4.02543070e-03  3.65272793e+03  1.10198102e-06  9.99951842e-01
 5.84000000e-01  1.00250295e-06  3.69978371e-06  3.66204688e-03  3.65272701e+03  1.00250295e-06  9.99951591e-01
 5.88000000e-01  9.12004971e-07  3.69978275e-06  3.33146646e-03  3.65272606e+03  9.12004971e-07  9.99951331e-01
 5.92000000e-01  8.29676427e-07  3.69978176e-06  3.03072821e-03  3.65272508e+03  8.29676427e-07  9.99951064e-01
 5.96000000e-01  7.54779849e-07  3.69978074e-06  2.75713821e-03  3.65272408e+03  7.54779849e-07  9.99950789e-01
 6.00000000e-01  6.86644337e-07  3.69977970e-06  2.50824574e-03  3.65272305e+03  6.86644337e-07  9.99950507e-01
