# x1 x2 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13
# 10001 13
# 10001 13
 0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00  1.85726789e+06  0.00000000e+00  3.65290384e+03 -0.00000000e+00  1.00000000e+00  0.00000000e+00  1.00000000e+00 -0.00000000e+00
 2.84000000e-01  9.86875227e-01  1.95579230e-02  1.20981716e-03  3.69540826e-06  1.83289167e+06  2.41349391e+04  4.41934574e+00  3.64840721e+03  9.86875227e-01  1.29948616e-02  1.20981716e-03  9.98769025e-01
 2.88000000e-01  9.86691606e-01  1.98287657e-02  1.10060450e-03  3.69581105e-06  1.83255064e+06  2.44691654e+04  4.02040241e+00  3.64880488e+03  9.86691606e-01  1.31748175e-02  1.10060450e-03  9.98877888e-01
 2.92000000e-01  9.86508020e-01  2.00994812e-02  1.00125069e-03  3.69617736e-06  1.83220967e+06  2.48032347e+04  3.65747251e+00  3.64916653e+03  9.86508020e-01  1.33546888e-02  1.00125069e-03  9.98976892e-01
 2.96000000e-01  9.86324468e-01  2.03700695e-02  9.10865757e-04  3.69651049e-06  1.83186876e+06  2.51371471e+04  3.32730502e+00  3.64949542e+03  9.86324468e-01  1.35344757e-02  9.10865757e-04  9.99066927e-01
 3.00000000e-01  9.86140950e-01  2.06405305e-02  8.28640052e-04  3.69681343e-06  1.83152792e+06  2.54709024e+04  3.02694243e+00  3.64979450e+03  9.86140950e-01  1.37141780e-02  8.28640052e-04  9.99148803e-01
 3.04000000e-01  9.85957466e-01  2.09108645e-02  7.53837030e-04  3.69708890e-06  1.83118714e+06  2.58045010e+04  2.75369418e+00  3.65006647e+03  9.85957466e-01  1.38937959e-02  7.53837030e-04  9.99223256e-01
 3.08000000e-01  9.85774016e-01  2.11810714e-02  6.85786628e-04  3.69733939e-06  1.83084643e+06  2.61379427e+04  2.50511261e+00  3.65031378e+03  9.85774016e-01  1.40733293e-02  6.85786628e-04  9.99290957e-01
 3.12000000e-01  9.85590601e-01  2.14511513e-02  6.23879274e-04  3.69756715e-06  1.83050577e+06  2.64712276e+04  2.27897100e+00  3.65053864e+03  9.85590601e-01  1.42527784e-02  6.23879274e-04  9.99352515e-01
 3.16000000e-01  9.85407219e-01  2.17211042e-02  5.67560423e-04  3.69777424e-06  1.83016518e+06  2.68043559e+04  2.07324365e+00  3.65074309e+03  9.85407219e-01  1.44321431e-02  5.67560423e-04  9.99408484e-01
 3.20000000e-01  9.85223872e-01  2.19909302e-02  5.16325589e-04  3.69796251e-06  1.82982466e+06  2.71373275e+04  1.88608773e+00  3.65092897e+03  9.85223872e-01  1.46114234e-02  5.16325589e-04  9.99459369e-01
