# time Anum Bnum Aact Bact
# 609 5
# 609 5
 1.02166667e+01  2.02052203e-53  2.90369645e+06  5.49223196e-57  2.94110367e-03
 1.03166667e+01  1.92975926e-54  2.90367104e+06  5.24551840e-58  2.94107793e-03
 1.04166667e+01  1.84307360e-55  2.90364563e+06  5.00988733e-59  2.94105220e-03
 1.05166667e+01  1.76028190e-56  2.90362021e+06  4.78484092e-60  2.94102646e-03
 1.06166667e+01  1.68120923e-57  2.90359480e+06  4.56990369e-61  2.94100072e-03
 1.07166667e+01  1.60568855e-58  2.90356939e+06  4.36462154e-62  2.94097498e-03
 1.08166667e+01  1.53356029e-59  2.90354398e+06  4.16856075e-63  2.94094925e-03
 1.09166667e+01  1.46467207e-60  2.90351857e+06  3.98130711e-64  2.94092351e-03
 1.10166667e+01  1.39887833e-61  2.90349317e+06  3.80246499e-65  2.94089777e-03
 1.11166667e+01  1.33604008e-62  2.90346776e+06  3.63165653e-66  2.94087204e-03
 1.12166667e+01  1.27602455e-63  2.90344235e+06  3.46852087e-67  2.94084630e-03
 1.13166667e+01  1.21870495e-64  2.90341694e+06  3.31271334e-68  2.94082056e-03
 1.14166667e+01  1.16396017e-65  2.90339153e+06  3.16390475e-69  2.94079483e-03
 1.15166667e+01  1.11167455e-66  2.90336612e+06  3.02178071e-70  2.94076909e-03
 1.16166667e+01  1.06173762e-67  2.90334071e+06  2.88604095e-71  2.94074336e-03
 1.17166667e+01  1.01404389e-68  2.90331531e+06  2.75639867e-72  2.94071762e-03
 1.18166667e+01  9.68492576e-70  2.90328990e+06  2.63257999e-73  2.94069189e-03
 1.19166667e+01  9.24987449e-71  2.90326449e+06  2.51432330e-74  2.94066615e-03
 1.20166667e+01  8.83436593e-72  2.90323908e+06  2.40137876e-75  2.94064042e-03
 1.21166667e+01  8.43752219e-73  2.90321368e+06  2.29350773e-76  2.94061468e-03
 1.22166667e+01  8.05850486e-74  2.90318827e+06  2.19048232e-77  2.94058895e-03
 1.23166667e+01  7.69651316e-75  2.90316286e+06  2.09208486e-78  2.94056321e-03
 1.24166667e+01  7.35078229e-76  2.90313746e+06  1.99810746e-79  2.94053748e-03
 1.25166667e+01  7.02058181e-77  2.90311205e+06  1.90835156e-80  2.94051175e-03
 1.26166667e+01  6.70521409e-78  2.90308664e+06  1.82262754e-81  2.94048601e-03
 1.27166667e+01  6.40401282e-79  2.90306124e+06  1.74075429e-82  2.94046028e-03
 1.28166667e+01  6.11634166e-80  2.90303583e+06  1.66255881e-83  2.94043455e-03
 1.29166667e+01  5.84159281e-81  2.90301043e+06  1.58787592e-84  2.94040882e-03
 1.30166667e+01  5.57918581e-82  2.90298502e+06  1.51654781e-85  2.94038308e-03
 1.31166667e+01  5.32856624e-83  2.90295962e+06  1.44842379e-86  2.94035735e-03
 1.32166667e+01  5.08920463e-84  2.90293421e+06  1.38335994e-87  2.94033162e-03
 1.33166667e+01  4.86059524e-85  2.90290881e+06  1.32121878e-88  2.94030589e-03
 1.34166667e+01  4.64225510e-86  2.90288340e+06  1.26186903e-89  2.94028016e-03
 1.35166667e+01  4.43372289e-87  2.90285800e+06  1.20518530e-90  2.94025442e-03
 1.36166667e+01  4.23455804e-88  2.90283260e+06  1.15104783e-91  2.94022869e-03
 1.37166667e+01  4.04433977e-89  2.90280719e+06  1.09934224e-92  2.94020296e-03
 1.38166667e+01  3.86266619e-90  2.90278179e+06  1.04995929e-93  2.94017723e-03
 1.39166667e+01  3.68915347e-91  2.90275639e+06  1.00279464e-94  2.94015150e-03
 1.40166667e+01  3.52343502e-92  2.90273098e+06  9.57748646e-96  2.94012577e-03
 1.41166667e+01  3.36516071e-93  2.90270558e+06  9.14726142e-97  2.94010004e-03
 1.42166667e+01  3.21399617e-94  2.90268018e+06  8.73636228e-98  2.94007431e-03
 1.43166667e+01  3.06962200e-95  2.90265478e+06  8.34392091e-99  2.94004858e-03
 1.44166667e+01  2.93173318e-96  2.90262938e+06 7.96910819e-100  2.94002285e-03
 1.45166667e+01  2.80003840e-97  2.90260397e+06 7.61113223e-101  2.93999713e-03
 1.46166667e+01  2.67425940e-98  2.90257857e+06 7.26923671e-102  2.93997140e-03
 1.47166667e+01  2.55413045e-99  2.90255317e+06 6.94269930e-103  2.93994567e-03
 1.48166667e+01 2.43939775e-100  2.90252777e+06 6.63083009e-104  2.93991994e-03
 1.49166667e+01 2.32981889e-101  2.90250237e+06 6.33297019e-105  2.93989421e-03
 1.50166667e+01 2.22516237e-102  2.90247697e+06 6.04849029e-106  2.93986848e-03
 1.51166667e+01 2.12520707e-103  2.90245157e+06 5.77678936e-107  2.93984276e-03
 1.52166667e+01 2.02974180e-104  2.90242617e+06 5.51729335e-108  2.93981703e-03
 1.53166667e+01 1.93856488e-105  2.90240077e+06 5.26945403e-109  2.93979130e-03
 1.54166667e+01 1.85148366e-106  2.90237537e+06 5.03274776e-110  2.93976558e-03
 1.55166667e+01 1.76831417e-107  2.90234997e+06 4.80667444e-111  2.93973985e-03
 1.56166667e+01 1.68888070e-108  2.90232457e+06 4.59075644e-112  2.93971412e-03
 1.57166667e+01 1.61301541e-109  2.90229917e+06 4.38453758e-113  2.93968840e-03
 1.58166667e+01 1.54055802e-110  2.90227377e+06 4.18758216e-114  2.93966267e-03
 1.59166667e+01 1.47135546e-111  2.90224837e+06 3.99947406e-115  2.93963694e-03
 1.60166667e+01 1.40526150e-112  2.90222298e+06 3.81981587e-116  2.93961122e-03
 1.61166667e+01 1.34213652e-113  2.90219758e+06 3.64822801e-117  2.93958549e-03
 1.62166667e+01 1.28184713e-114  2.90217218e+06 3.48434795e-118  2.93955977e-03
 1.63166667e+01 1.22426598e-115  2.90214678e+06 3.32782945e-119  2.93953404e-03
 1.64166667e+01 1.16927139e-116  2.90212138e+06 3.17834184e-120  2.93950832e-03
 1.65166667e+01 1.11674719e-117  2.90209599e+06 3.03556928e-121  2.93948259e-03
 1.66166667e+01 1.06658240e-118  2.90207059e+06 2.89921013e-122  2.93945687e-03
 1.67166667e+01 1.01867103e-119  2.90204519e+06 2.76897629e-123  2.93943115e-03
 1.68166667e+01 9.72911868e-121  2.90201980e+06 2.64459262e-124  2.93940542e-03
 1.69166667e+01 9.29208225e-122  2.90199440e+06 2.52579632e-125  2.93937970e-03
 1.70166667e+01 8.87467769e-123  2.90196900e+06 2.41233640e-126  2.93935398e-03
 1.71166667e+01 8.47602313e-124  2.90194361e+06 2.30397315e-127  2.93932825e-03
 1.72166667e+01 8.09527632e-125  2.90191821e+06 2.20047763e-128  2.93930253e-03
 1.73166667e+01 7.73163283e-126  2.90189282e+06 2.10163118e-129  2.93927681e-03
 1.74166667e+01 7.38432437e-127  2.90186742e+06 2.00722495e-130  2.93925108e-03
 1.75166667e+01 7.05261716e-128  2.90184203e+06 1.91705949e-131  2.93922536e-03
 1.76166667e+01 6.73581040e-129  2.90181663e+06 1.83094431e-132  2.93919964e-03
 1.77166667e+01 6.43323473e-130  2.90179124e+06 1.74869746e-133  2.93917392e-03
 1.78166667e+01 6.14425090e-131  2.90176584e+06 1.67014517e-134  2.93914820e-03
 1.79166667e+01 5.86824836e-132  2.90174045e+06 1.59512149e-135  2.93912248e-03
 1.80166667e+01 5.60464398e-133  2.90171506e+06 1.52346791e-136  2.93909675e-03
 1.81166667e+01 5.35288082e-134  2.90168966e+06 1.45503304e-137  2.93907103e-03
 1.82166667e+01 5.11242698e-135  2.90166427e+06 1.38967229e-138  2.93904531e-03
 1.83166667e+01 4.88277444e-136  2.90163887e+06 1.32724758e-139  2.93901959e-03
 1.84166667e+01 4.66343799e-137  2.90161348e+06 1.26762702e-140  2.93899387e-03
 1.85166667e+01 4.45395424e-138  2.90158809e+06 1.21068464e-141  2.93896815e-03
 1.86166667e+01 4.25388059e-139  2.90156270e+06 1.15630013e-142  2.93894243e-03
 1.87166667e+01 4.06279434e-140  2.90153730e+06 1.10435861e-143  2.93891671e-03
 1.88166667e+01 3.88029177e-141  2.90151191e+06 1.05475031e-144  2.93889099e-03
 1.89166667e+01 3.70598730e-142  2.90148652e+06 1.00737045e-145  2.93886528e-03
 1.90166667e+01 3.53951267e-143  2.90146113e+06 9.62118913e-147  2.93883956e-03
 1.91166667e+01 3.38051615e-144  2.90143574e+06 9.18900094e-148  2.93881384e-03
 1.92166667e+01 3.22866183e-145  2.90141035e+06 8.77622684e-149  2.93878812e-03
 1.93166667e+01 3.08362887e-146  2.90138495e+06 8.38199475e-150  2.93876240e-03
 1.94166667e+01 2.94511086e-147  2.90135956e+06 8.00547173e-151  2.93873668e-03
 1.95166667e+01 2.81281515e-148  2.90133417e+06 7.64586230e-152  2.93871097e-03
 1.96166667e+01 2.68646221e-149  2.90130878e+06 7.30240669e-153  2.93868525e-03
 1.97166667e+01 2.56578511e-150  2.90128339e+06 6.97437927e-154  2.93865953e-03
 1.98166667e+01 2.45052887e-151  2.90125800e+06 6.66108698e-155  2.93863381e-03
 1.99166667e+01 2.34045000e-152  2.90123261e+06 6.36186793e-156  2.93860810e-03
 2.00166667e+01 2.23531593e-153  2.90120722e+06 6.07608993e-157  2.93858238e-03
 2.01166667e+01 2.13490452e-154  2.90118183e+06 5.80314921e-158  2.93855666e-03
 2.02166667e+01 2.03900364e-155  2.90115645e+06 5.54246911e-159  2.93853095e-03
 2.03166667e+01 1.94741067e-156  2.90113106e+06 5.29349888e-160  2.93850523e-03
 2.04166667e+01 1.85993210e-157  2.90110567e+06 5.05571250e-161  2.93847952e-03
 2.05166667e+01 1.77638310e-158  2.90108028e+06 4.82860760e-162  2.93845380e-03
 2.06166667e+01 1.69658716e-159  2.90105489e+06 4.61170435e-163  2.93842809e-03
 2.07166667e+01 1.62037570e-160  2.90102950e+06 4.40454450e-164  2.93840237e-03
 2.08166667e+01 1.54758769e-161  2.90100412e+06 4.20669036e-165  2.93837666e-03
 2.09166667e+01 1.47806934e-162  2.90097873e+06 4.01772391e-166  2.93835094e-03
 2.10166667e+01 1.41167380e-163  2.90095334e+06 3.83724593e-167  2.93832523e-03
 2.11166667e+01 1.34826077e-164  2.90092795e+06 3.66487510e-168  2.93829951e-03
 2.12166667e+01 1.28769628e-165  2.90090257e+06 3.50024724e-169  2.93827380e-03
 2.13166667e+01 1.22985238e-166  2.90087718e+06 3.34301455e-170  2.93824809e-03
 2.14166667e+01 1.17460685e-167  2.90085179e+06 3.19284481e-171  2.93822237e-03
 2.15166667e+01 1.12184298e-168  2.90082641e+06 3.04942077e-172  2.93819666e-03
 2.16166667e+01 1.07144928e-169  2.90080102e+06 2.91243941e-173  2.93817095e-03
 2.17166667e+01 1.02331929e-170  2.90077564e+06 2.78161130e-174  2.93814523e-03
 2.18166667e+01 9.77351325e-172  2.90075025e+06 2.65666006e-175  2.93811952e-03
 2.19166667e+01 9.33448260e-173  2.90072487e+06 2.53732168e-176  2.93809381e-03
 2.20166667e+01 8.91517340e-174  2.90069948e+06 2.42334404e-177  2.93806810e-03
 2.21166667e+01 8.51469976e-175  2.90067410e+06 2.31448633e-178  2.93804239e-03
 2.22166667e+01 8.13221557e-176  2.90064871e+06 2.21051855e-179  2.93801667e-03
 2.23166667e+01 7.76691275e-177  2.90062333e+06 2.11122105e-180  2.93799096e-03
 2.24166667e+01 7.41801950e-178  2.90059794e+06 2.01638404e-181  2.93796525e-03
 2.25166667e+01 7.08479870e-179  2.90057256e+06 1.92580715e-182  2.93793954e-03
 2.26166667e+01 6.76654632e-180  2.90054718e+06 1.83929902e-183  2.93791383e-03
 2.27166667e+01 6.46258998e-181  2.90052179e+06 1.75667687e-184  2.93788812e-03
 2.28166667e+01 6.17228750e-182  2.90049641e+06 1.67776615e-185  2.93786241e-03
 2.29166667e+01 5.89502554e-183  2.90047103e+06 1.60240013e-186  2.93783670e-03
 2.30166667e+01 5.63021832e-184  2.90044564e+06 1.53041959e-187  2.93781099e-03
 2.31166667e+01 5.37730635e-185  2.90042026e+06 1.46167245e-188  2.93778528e-03
 2.32166667e+01 5.13575531e-186  2.90039488e+06 1.39601346e-189  2.93775957e-03
 2.33166667e+01 4.90505485e-187  2.90036950e+06 1.33330390e-190  2.93773386e-03
 2.34166667e+01 4.68471755e-188  2.90034411e+06 1.27341128e-191  2.93770815e-03
 2.35166667e+01 4.47427791e-189  2.90031873e+06 1.21620907e-192  2.93768244e-03
 2.36166667e+01 4.27329131e-190  2.90029335e+06 1.16157640e-193  2.93765674e-03
