#  [JENDL-5    300 K], Ra-226, MT =  16 (n,2n)
#    energy (eV)  cross sec. (b)
    4.744828e+02    6.054078e-02
    4.746045e+02    5.767818e-02
    4.747262e+02    5.510790e-02
    4.748479e+02    5.279597e-02
    4.749696e+02    5.071372e-02
    4.751522e+02    4.796894e-02
    4.753348e+02    4.562030e-02
    4.755247e+02    4.354120e-02
    4.757293e+02    4.166454e-02
    4.759340e+02    4.012113e-02
    4.761386e+02    3.887696e-02
    4.763432e+02    3.790703e-02
    4.765478e+02    3.719478e-02
    4.767299e+02    3.677086e-02
    4.769119e+02    3.654386e-02
    4.770333e+02    3.650376e-02
    4.772344e+02    3.664042e-02
    4.774355e+02    3.704542e-02
    4.776366e+02    3.774436e-02
    4.777707e+02    3.839152e-02
    4.779048e+02    3.920048e-02
    4.780388e+02    4.018982e-02
    4.781983e+02    4.163414e-02
    4.783370e+02    4.316240e-02
    4.784757e+02    4.498665e-02
    4.786144e+02    4.715834e-02
    4.787069e+02    4.883072e-02
    4.787993e+02    5.070998e-02
    4.789102e+02    5.327534e-02
    4.790071e+02    5.584172e-02
    4.791040e+02    5.876075e-02
    4.792009e+02    6.209240e-02
    4.792978e+02    6.591087e-02
    4.793847e+02    6.982765e-02
    4.794518e+02    7.321910e-02
    4.795189e+02    7.698395e-02
    4.795859e+02    8.117802e-02
    4.796530e+02    8.586875e-02
    4.797201e+02    9.113874e-02
    4.797732e+02    9.579133e-02
    4.798263e+02    1.009344e-01
    4.798794e+02    1.066459e-01
    4.799326e+02    1.130246e-01
    4.799857e+02    1.202006e-01
    4.800348e+02    1.276994e-01
    4.800819e+02    1.358588e-01
    4.801134e+02    1.419444e-01
    4.801448e+02    1.486601e-01
    4.801762e+02    1.561366e-01
    4.802076e+02    1.645447e-01
    4.802390e+02    1.741098e-01
    4.802685e+02    1.843786e-01
    4.802890e+02    1.924815e-01
    4.803096e+02    2.014976e-01
    4.803302e+02    2.115896e-01
    4.803507e+02    2.229522e-01
    4.803713e+02    2.358175e-01
    4.803919e+02    2.504620e-01
    4.804124e+02    2.672143e-01
    4.804261e+02    2.797425e-01
    4.804399e+02    2.935106e-01
    4.804536e+02    3.086656e-01
    4.804673e+02    3.253713e-01
    4.804795e+02    3.417718e-01
    4.804958e+02    3.658366e-01
    4.805120e+02    3.929457e-01
    4.805228e+02    4.129123e-01
    4.805336e+02    4.345507e-01
    4.805444e+02    4.580061e-01
    4.805552e+02    4.834361e-01
    4.805660e+02    5.110090e-01
    4.805768e+02    5.409066e-01
    4.805877e+02    5.733227e-01
    4.805985e+02    6.084663e-01
    4.806093e+02    6.465595e-01
    4.806201e+02    6.878406e-01
    4.806309e+02    7.325627e-01
    4.806417e+02    7.809959e-01
    4.806521e+02    8.314108e-01
    4.806621e+02    8.836359e-01
    4.806721e+02    9.397950e-01
    4.806822e+02    1.000157e+00
    4.806922e+02    1.065005e+00
    4.807022e+02    1.134635e+00
    4.807122e+02    1.209360e+00
    4.807222e+02    1.289506e+00
    4.807322e+02    1.375415e+00
    4.807422e+02    1.467443e+00
    4.807522e+02    1.565962e+00
    4.807622e+02    1.671357e+00
    4.807723e+02    1.784032e+00
    4.807823e+02    1.904403e+00
    4.807923e+02    2.032901e+00
    4.808023e+02    2.169970e+00
    4.808155e+02    2.364993e+00
    4.808278e+02    2.561987e+00
    4.808402e+02    2.774555e+00
    4.808525e+02    3.003640e+00
    4.808648e+02    3.250211e+00
    4.808772e+02    3.515253e+00
    4.808895e+02    3.799778e+00
    4.809018e+02    4.104801e+00
    4.809142e+02    4.431352e+00
    4.809265e+02    4.780462e+00
    4.809388e+02    5.153159e+00
    4.809527e+02    5.600891e+00
    4.809665e+02    6.081062e+00
    4.809803e+02    6.595067e+00
    4.809942e+02    7.144256e+00
    4.810080e+02    7.729913e+00
    4.810219e+02    8.353253e+00
    4.810357e+02    9.015398e+00
    4.810495e+02    9.717364e+00
    4.810682e+02    1.072831e+01
    4.810869e+02    1.181503e+01
    4.811055e+02    1.297878e+01
    4.811242e+02    1.422020e+01
    4.811429e+02    1.553927e+01
    4.811589e+02    1.673739e+01
    4.811786e+02    1.828294e+01
    4.811984e+02    1.991005e+01
    4.812279e+02    2.249477e+01
    4.812542e+02    2.491897e+01
    4.812891e+02    2.831310e+01
    4.813436e+02    3.385750e+01
    4.814185e+02    4.155201e+01
    4.814513e+02    4.477728e+01
    4.814867e+02    4.804674e+01
    4.815208e+02    5.089651e+01
    4.815543e+02    5.334083e+01
    4.815811e+02    5.499653e+01
    4.816129e+02    5.657257e+01
    4.816431e+02    5.764052e+01
    4.816732e+02    5.826923e+01
    4.816997e+02    5.844712e+01
    4.817298e+02    5.821940e+01
    4.817559e+02    5.765529e+01
    4.817827e+02    5.673381e+01
    4.818127e+02    5.531479e+01
    4.818357e+02    5.396557e+01
    4.818667e+02    5.182442e+01
    4.819026e+02    4.894021e+01
    4.819332e+02    4.620744e+01
    4.819797e+02    4.169086e+01
    4.821027e+02    2.909691e+01
    4.821352e+02    2.590291e+01
    4.821639e+02    2.321275e+01
    4.821926e+02    2.066387e+01
    4.822117e+02    1.905226e+01
    4.822380e+02    1.696073e+01
    4.822590e+02    1.539436e+01
    4.822800e+02    1.392542e+01
    4.822957e+02    1.288825e+01
    4.823161e+02    1.163053e+01
    4.823364e+02    1.046403e+01
    4.823500e+02    9.736208e+00
    4.823636e+02    9.047443e+00
    4.823771e+02    8.396900e+00
    4.823907e+02    7.783629e+00
    4.824043e+02    7.206583e+00
    4.824194e+02    6.603631e+00
    4.824346e+02    6.042757e+00
    4.824497e+02    5.522197e+00
    4.824649e+02    5.040126e+00
    4.824800e+02    4.594664e+00
    4.824952e+02    4.183914e+00
    4.825103e+02    3.805969e+00
    4.825217e+02    3.542894e+00
    4.825342e+02    3.271580e+00
    4.825474e+02    3.007972e+00
    4.825605e+02    2.764204e+00
    4.825737e+02    2.539106e+00
    4.825868e+02    2.331546e+00
    4.826000e+02    2.140420e+00
    4.826131e+02    1.964663e+00
    4.826262e+02    1.803250e+00
    4.826394e+02    1.655201e+00
    4.826525e+02    1.519574e+00
    4.826657e+02    1.395474e+00
    4.826765e+02    1.301470e+00
    4.826873e+02    1.214231e+00
    4.826981e+02    1.133329e+00
    4.827089e+02    1.058351e+00
    4.827197e+02    9.889097e-01
    4.827305e+02    9.246334e-01
    4.827413e+02    8.651715e-01
    4.827521e+02    8.101915e-01
    4.827629e+02    7.593798e-01
    4.827737e+02    7.124401e-01
    4.827845e+02    6.690938e-01
    4.827954e+02    6.290786e-01
    4.828062e+02    5.921484e-01
    4.828170e+02    5.580726e-01
    4.828278e+02    5.266352e-01
    4.828386e+02    4.976345e-01
    4.828513e+02    4.664612e-01
    4.828639e+02    4.381015e-01
    4.828766e+02    4.122959e-01
    4.828893e+02    3.888070e-01
    4.829020e+02    3.674167e-01
    4.829147e+02    3.479265e-01
    4.829273e+02    3.301543e-01
    4.829400e+02    3.139350e-01
    4.829527e+02    2.991177e-01
    4.829654e+02    2.855660e-01
    4.829844e+02    2.673429e-01
    4.830034e+02    2.513207e-01
    4.830224e+02    2.371813e-01
    4.830415e+02    2.246523e-01
    4.830612e+02    2.130904e-01
    4.830810e+02    2.027941e-01
    4.831007e+02    1.935760e-01
    4.831205e+02    1.852781e-01
    4.831501e+02    1.742712e-01
    4.831798e+02    1.646773e-01
    4.832094e+02    1.562171e-01
    4.832391e+02    1.486761e-01
    4.832687e+02    1.418890e-01
    4.832984e+02    1.357281e-01
    4.833379e+02    1.283195e-01
    4.833765e+02    1.218138e-01
    4.834143e+02    1.160424e-01
    4.834709e+02    1.082859e-01
    4.835275e+02    1.014248e-01
    4.835842e+02    9.530531e-02
    4.836408e+02    8.981165e-02
    4.837019e+02    8.448856e-02
    4.837651e+02    7.953432e-02
    4.838283e+02    7.507137e-02
    4.838916e+02    7.103381e-02
    4.839548e+02    6.736699e-02
    4.840213e+02    6.385882e-02
    4.840945e+02    6.036442e-02
    4.841676e+02    5.720089e-02
    4.842408e+02    5.432645e-02
    4.843383e+02    5.088345e-02
    4.844203e+02    4.828757e-02
    4.845200e+02    4.544727e-02
    4.846196e+02    4.290608e-02
    4.847193e+02    4.062242e-02
    4.848190e+02    3.856182e-02
    4.849187e+02    3.669546e-02
    4.850458e+02    3.455850e-02
    4.851730e+02    3.265670e-02
    4.853001e+02    3.095597e-02
    4.854273e+02    2.942834e-02
    4.855544e+02    2.805065e-02
    4.857178e+02    2.646980e-02
    4.858993e+02    2.492559e-02
    4.860808e+02    2.356839e-02
    4.862623e+02    2.236845e-02
    4.864438e+02    2.130209e-02
    4.865647e+02    2.065575e-02
    4.867827e+02    1.960412e-02
    4.870007e+02    1.867728e-02
    4.872187e+02    1.785578e-02
    4.874366e+02    1.712415e-02
    4.876546e+02    1.646979e-02
    4.879816e+02    1.561033e-02
    4.883085e+02    1.487253e-02
    4.886195e+02    1.426403e-02
    4.889304e+02    1.373158e-02
    4.892413e+02    1.326363e-02
    4.897077e+02    1.266224e-02
    4.901741e+02    1.215940e-02
    4.906405e+02    1.173698e-02
    4.911002e+02    1.138583e-02
    4.917087e+02    1.100340e-02
    4.923172e+02    1.069847e-02
    4.929257e+02    1.045749e-02
    4.935684e+02    1.026178e-02
    4.942454e+02    1.011203e-02
    4.949223e+02    1.001324e-02
    4.955993e+02    9.958924e-03
    4.961716e+02    9.945127e-03
    4.971423e+02    9.986958e-03
    4.981130e+02    1.010543e-02
    4.990999e+02    1.030496e-02
    5.001192e+02    1.059716e-02
    5.007987e+02    1.084402e-02
    5.014783e+02    1.113606e-02
    5.021215e+02    1.145769e-02
    5.027647e+02    1.182747e-02
    5.034079e+02    1.225021e-02
    5.040511e+02    1.273337e-02
    5.046913e+02    1.328139e-02
    5.053315e+02    1.390435e-02
    5.059717e+02    1.461247e-02
    5.066120e+02    1.542304e-02
    5.072215e+02    1.630391e-02
    5.076787e+02    1.704489e-02
    5.081359e+02    1.786474e-02
    5.085931e+02    1.877366e-02
    5.090503e+02    1.978343e-02
    5.095046e+02    2.090120e-02
    5.099590e+02    2.215081e-02
    5.104133e+02    2.355288e-02
    5.108677e+02    2.513149e-02
    5.113221e+02    2.691563e-02
    5.116654e+02    2.842277e-02
    5.120491e+02    3.029599e-02
    5.124329e+02    3.239857e-02
    5.127207e+02    3.414851e-02
    5.130085e+02    3.606773e-02
    5.133490e+02    3.858701e-02
    5.136043e+02    4.067829e-02
    5.138596e+02    4.296666e-02
    5.141150e+02    4.547794e-02
    5.143703e+02    4.824212e-02
    5.145931e+02    5.088840e-02
    5.148160e+02    5.378073e-02
    5.150388e+02    5.695040e-02
    5.152617e+02    6.043384e-02
    5.154845e+02    6.427371e-02
    5.156772e+02    6.791933e-02
    5.159139e+02    7.287270e-02
    5.160915e+02    7.697731e-02
    5.162691e+02    8.146175e-02
    5.164466e+02    8.637431e-02
    5.166111e+02    9.135607e-02
    5.167691e+02    9.657943e-02
    5.169270e+02    1.022878e-01
    5.170850e+02    1.085437e-01
    5.172429e+02    1.154199e-01
    5.174003e+02    1.229691e-01
    5.175563e+02    1.312446e-01
    5.177124e+02    1.404179e-01
    5.178684e+02    1.506245e-01
    5.180244e+02    1.620283e-01
    5.181805e+02    1.748274e-01
    5.183182e+02    1.874702e-01
    5.184214e+02    1.979063e-01
    5.185247e+02    2.092685e-01
    5.186280e+02    2.216707e-01
    5.187312e+02    2.352449e-01
    5.188300e+02    2.494657e-01
    5.189288e+02    2.650572e-01
    5.190275e+02    2.822039e-01
    5.191263e+02    3.011234e-01
    5.192250e+02    3.220733e-01
    5.193114e+02    3.422858e-01
    5.193915e+02    3.628492e-01
    5.194716e+02    3.853857e-01
    5.195516e+02    4.101622e-01
    5.196317e+02    4.374938e-01
    5.197082e+02    4.663183e-01
    5.197775e+02    4.950407e-01
    5.198467e+02    5.266096e-01
    5.199159e+02    5.614285e-01
    5.199852e+02    5.999784e-01
    5.200544e+02    6.428381e-01
    5.201164e+02    6.854487e-01
    5.201784e+02    7.326902e-01
    5.202404e+02    7.853103e-01
    5.203024e+02    8.442327e-01
    5.203438e+02    8.875783e-01
    5.204011e+02    9.539965e-01
    5.204491e+02    1.016167e+00
    5.204971e+02    1.085431e+00
    5.205452e+02    1.163156e+00
    5.205772e+02    1.220537e+00
    5.206092e+02    1.283133e+00
    5.206412e+02    1.351764e+00
    5.206703e+02    1.420276e+00
    5.206994e+02    1.495536e+00
    5.207285e+02    1.578667e+00
    5.207577e+02    1.671039e+00
    5.207868e+02    1.774319e+00
    5.208159e+02    1.890541e+00
    5.208377e+02    1.987671e+00
    5.208596e+02    2.094698e+00
    5.208741e+02    2.172244e+00
    5.208977e+02    2.309490e+00
    5.209212e+02    2.463419e+00
    5.209389e+02    2.591388e+00
    5.209565e+02    2.731483e+00
    5.209742e+02    2.885115e+00
    5.209918e+02    3.053844e+00
    5.210095e+02    3.239403e+00
    5.210271e+02    3.443705e+00
    5.210448e+02    3.668859e+00
    5.210624e+02    3.917181e+00
    5.210789e+02    4.172250e+00
    5.210954e+02    4.451987e+00
    5.211119e+02    4.758826e+00
    5.211284e+02    5.095400e+00
    5.211449e+02    5.464538e+00
    5.211595e+02    5.821293e+00
    5.211732e+02    6.182435e+00
    5.211868e+02    6.571959e+00
    5.212005e+02    6.991914e+00
    5.212142e+02    7.444440e+00
    5.212281e+02    7.940650e+00
    5.212425e+02    8.494524e+00
    5.212569e+02    9.092441e+00
    5.212693e+02    9.648527e+00
    5.212847e+02    1.038431e+01
    5.213020e+02    1.128426e+01
    5.213192e+02    1.226602e+01
    5.213365e+02    1.333526e+01
    5.213535e+02    1.448097e+01
    5.213691e+02    1.561391e+01
    5.213828e+02    1.667714e+01
    5.213965e+02    1.780860e+01
    5.214108e+02    1.907644e+01
    5.214252e+02    2.042630e+01
    5.214396e+02    2.186130e+01
    5.214612e+02    2.418008e+01
    5.214756e+02    2.584091e+01
    5.214914e+02    2.777764e+01
    5.215143e+02    3.078459e+01
    5.215354e+02    3.378627e+01
    5.215565e+02    3.700894e+01
    5.215771e+02    4.037565e+01
    5.215975e+02    4.391441e+01
    5.216247e+02    4.895546e+01
    5.216519e+02    5.435586e+01
    5.216791e+02    6.009807e+01
    5.217131e+02    6.771635e+01
    5.217539e+02    7.740979e+01
    5.218083e+02    9.099693e+01
    5.218888e+02    1.114676e+02
    5.219324e+02    1.220884e+02
    5.219759e+02    1.319437e+02
    5.220085e+02    1.386171e+02
    5.220379e+02    1.439635e+02
    5.220673e+02    1.485847e+02
    5.220999e+02    1.527646e+02
    5.221325e+02    1.558454e+02
    5.221674e+02    1.578380e+02
    5.221997e+02    1.584458e+02
    5.222250e+02    1.580749e+02
    5.222511e+02    1.569192e+02
    5.222838e+02    1.543987e+02
    5.223164e+02    1.507409e+02
    5.223480e+02    1.462052e+02
    5.223773e+02    1.411856e+02
    5.224100e+02    1.348221e+02
    5.224426e+02    1.277660e+02
    5.224861e+02    1.175375e+02
    5.225483e+02    1.019646e+02
    5.226216e+02    8.336109e+01
    5.226583e+02    7.436465e+01
    5.226950e+02    6.577539e+01
    5.227263e+02    5.886207e+01
    5.227535e+02    5.319476e+01
    5.227807e+02    4.787316e+01
    5.228011e+02    4.411863e+01
    5.228215e+02    4.057144e+01
    5.228454e+02    3.669013e+01
    5.228624e+02    3.409028e+01
    5.228795e+02    3.163451e+01
    5.228965e+02    2.932068e+01
    5.229135e+02    2.714588e+01
    5.229306e+02    2.510666e+01
    5.229476e+02    2.319897e+01
    5.229647e+02    2.141839e+01
    5.229834e+02    1.960395e+01
    5.230021e+02    1.793011e+01
    5.230208e+02    1.638979e+01
    5.230395e+02    1.497569e+01
    5.230536e+02    1.399350e+01
    5.230676e+02    1.307500e+01
    5.230817e+02    1.221709e+01
    5.230957e+02    1.141667e+01
    5.231097e+02    1.067069e+01
    5.231246e+02    9.934633e+00
    5.231400e+02    9.233977e+00
    5.231553e+02    8.587397e+00
    5.231707e+02    7.991313e+00
    5.231860e+02    7.442289e+00
    5.232014e+02    6.937025e+00
    5.232167e+02    6.472372e+00
    5.232320e+02    6.045335e+00
    5.232474e+02    5.653082e+00
    5.232627e+02    5.292931e+00
    5.232781e+02    4.962358e+00
    5.232957e+02    4.616955e+00
    5.233132e+02    4.303950e+00
    5.233308e+02    4.020281e+00
    5.233484e+02    3.763124e+00
    5.233660e+02    3.529892e+00
    5.233836e+02    3.318221e+00
    5.234011e+02    3.125949e+00
    5.234187e+02    2.951117e+00
    5.234363e+02    2.791944e+00
    5.234539e+02    2.646824e+00
    5.234722e+02    2.508950e+00
    5.234920e+02    2.373572e+00
    5.235118e+02    2.250822e+00
    5.235316e+02    2.139230e+00
    5.235581e+02    2.005588e+00
    5.235845e+02    1.886860e+00
    5.236109e+02    1.780824e+00
    5.236373e+02    1.685617e+00
    5.236637e+02    1.599679e+00
    5.236936e+02    1.512010e+00
    5.237270e+02    1.424313e+00
    5.237603e+02    1.345628e+00
    5.237937e+02    1.274551e+00
    5.238270e+02    1.209956e+00
    5.238604e+02    1.150933e+00
    5.239104e+02    1.071267e+00
    5.239611e+02    9.996640e-01
    5.240131e+02    9.341305e-01
    5.240651e+02    8.753622e-01
    5.241170e+02    8.223598e-01
    5.241690e+02    7.743260e-01
    5.242210e+02    7.306118e-01
    5.242850e+02    6.819626e-01
    5.243490e+02    6.382278e-01
    5.244130e+02    5.987374e-01
    5.244770e+02    5.629381e-01
    5.245410e+02    5.303680e-01
    5.246135e+02    4.968598e-01
    5.246903e+02    4.648286e-01
    5.247672e+02    4.358875e-01
    5.248440e+02    4.096424e-01
    5.249208e+02    3.857614e-01
    5.250005e+02    3.631911e-01
    5.250858e+02    3.411900e-01
    5.251712e+02    3.211778e-01
    5.252566e+02    3.029183e-01
    5.253420e+02    2.862097e-01
    5.254273e+02    2.708789e-01
    5.255376e+02    2.528759e-01
    5.256479e+02    2.366507e-01
    5.257582e+02    2.219743e-01
    5.258684e+02    2.086538e-01
    5.259787e+02    1.965258e-01
    5.260976e+02    1.846309e-01
    5.262207e+02    1.734392e-01
    5.263438e+02    1.632612e-01
    5.264669e+02    1.539773e-01
    5.265901e+02    1.454849e-01
    5.267196e+02    1.373072e-01
    5.268621e+02    1.291119e-01
    5.270045e+02    1.216513e-01
    5.271469e+02    1.148399e-01
    5.272893e+02    1.086044e-01
    5.274317e+02    1.028816e-01
    5.276074e+02    9.644933e-02
    5.277830e+02    9.062541e-02
    5.279586e+02    8.533512e-02
